ciudad,distrito,barrio,calle,precio_m2_distrito,precio_m2_barrio,precio_m2_calle
Madrid,Centro,Lavapiés-Embajadores,Calle del duque de rivas,7.421629149531173,5.04577345590613,5.3178484107579465
Madrid,Centro,Lavapiés-Embajadores,Calle del duque de rivas,7.421629149531173,5.04577345590613,5.3178484107579465
Madrid,Centro,Lavapiés-Embajadores,Calle del duque de rivas,7.421629149531173,5.04577345590613,5.3178484107579465
Madrid,Centro,Lavapiés-Embajadores,Calle del duque de rivas,7.421629149531173,5.04577345590613,5.3178484107579465
Madrid,Centro,Lavapiés-Embajadores,Calle del marqués de toca,7.421629149531173,5.04577345590613,7.033686440677966
Madrid,Centro,Lavapiés-Embajadores,Calle del marqués de toca,7.421629149531173,5.04577345590613,7.033686440677966
Madrid,Centro,Lavapiés-Embajadores,Calle del marqués de toca,7.421629149531173,5.04577345590613,7.033686440677966
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del mesón de paredes,7.421629149531173,5.04577345590613,4.411394722670974
Madrid,Centro,Lavapiés-Embajadores,Calle del olivar,7.421629149531173,5.04577345590613,4.319087136929461
Madrid,Centro,Lavapiés-Embajadores,Calle del olivar,7.421629149531173,5.04577345590613,4.319087136929461
Madrid,Centro,Lavapiés-Embajadores,Calle del olivar,7.421629149531173,5.04577345590613,4.319087136929461
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del olmo,7.421629149531173,5.04577345590613,5.6007866273353
Madrid,Centro,Lavapiés-Embajadores,Calle del oso,7.421629149531173,5.04577345590613,5.4523809523809526
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del salitre,7.421629149531173,5.04577345590613,5.768656716417911
Madrid,Centro,Lavapiés-Embajadores,Calle del sombrerete,7.421629149531173,5.04577345590613,5.147222222222223
Madrid,Centro,Lavapiés-Embajadores,Calle del ventorrillo,7.421629149531173,5.04577345590613,7.285714285714286
Madrid,Centro,Lavapiés-Embajadores,Calle doctor fourquet,7.421629149531173,5.04577345590613,4.6
Madrid,Centro,Lavapiés-Embajadores,Calle juanelo,7.421629149531173,5.04577345590613,4.555555555555555
Madrid,Centro,Lavapiés-Embajadores,Calle la fe,7.421629149531173,5.04577345590613,5.5
Madrid,Centro,Lavapiés-Embajadores,Calle mesón de paredes,7.421629149531173,5.04577345590613,5.357142857142857
Madrid,Centro,Lavapiés-Embajadores,Calle olivar,7.421629149531173,5.04577345590613,3.3636363636363633
Madrid,Centro,Lavapiés-Embajadores,Calle provisiones,7.421629149531173,5.04577345590613,4.777173913043478
Madrid,Centro,Lavapiés-Embajadores,Calle provisiones,7.421629149531173,5.04577345590613,4.777173913043478
Madrid,Centro,Lavapiés-Embajadores,Calle provisiones,7.421629149531173,5.04577345590613,4.777173913043478
Madrid,Centro,Lavapiés-Embajadores,Calle san cosme y san damián,7.421629149531173,5.04577345590613,4.966666666666667
Madrid,Centro,Lavapiés-Embajadores,Calle san cosme y san damián,7.421629149531173,5.04577345590613,4.966666666666667
Madrid,Centro,Lavapiés-Embajadores,Carnero,7.421629149531173,5.04577345590613,8.333333333333334
Madrid,Centro,Lavapiés-Embajadores,Fray ceferino gonzález,7.421629149531173,5.04577345590613,5.476190476190476
Madrid,Centro,Lavapiés-Embajadores,Huerto del bayo,7.421629149531173,5.04577345590613,1.6666666666666667
Madrid,Centro,Lavapiés-Embajadores,Huerto del bayo,7.421629149531173,5.04577345590613,1.6666666666666667
Madrid,Centro,Lavapiés-Embajadores,Lavapies,7.421629149531173,5.04577345590613,3.8558558558558556
Madrid,Centro,Lavapiés-Embajadores,Lavapies,7.421629149531173,5.04577345590613,3.8558558558558556
Madrid,Centro,Lavapiés-Embajadores,Lavapies embajadores,7.421629149531173,5.04577345590613,5.094202898550725
Madrid,Centro,Lavapiés-Embajadores,Lavapies embajadores,7.421629149531173,5.04577345590613,5.094202898550725
Madrid,Centro,Lavapiés-Embajadores,Lavapies embajadores,7.421629149531173,5.04577345590613,5.094202898550725
Madrid,Centro,Lavapiés-Embajadores,Lavapies-embajadores,7.421629149531173,5.04577345590613,3.390804597701149
Madrid,Centro,Lavapiés-Embajadores,Lavapiés-embajadores,7.421629149531173,5.04577345590613,5.369223166633722
Madrid,Centro,Lavapiés-Embajadores,Lavapiés-embajadores,7.421629149531173,5.04577345590613,5.369223166633722
Madrid,Centro,Lavapiés-Embajadores,Plaza de cascorro,7.421629149531173,5.04577345590613,3.7083333333333335
Madrid,Centro,Lavapiés-Embajadores,Plaza de lavapiés,7.421629149531173,5.04577345590613,5.125
Madrid,Centro,Lavapiés-Embajadores,Plaza de tirso de molina,7.421629149531173,5.04577345590613,6.043859649122807
Madrid,Centro,Lavapiés-Embajadores,Plaza de tirso de molina,7.421629149531173,5.04577345590613,6.043859649122807
Madrid,Centro,Lavapiés-Embajadores,Plaza del campillo del mundo nuevo,7.421629149531173,5.04577345590613,6.185185185185185
Madrid,Centro,Lavapiés-Embajadores,Plaza lavapiés,7.421629149531173,5.04577345590613,5.0
Madrid,Centro,Lavapiés-Embajadores,Ronda de atocha,7.421629149531173,5.04577345590613,4.795669824086604
Madrid,Centro,Lavapiés-Embajadores,Ronda de atocha,7.421629149531173,5.04577345590613,4.795669824086604
Madrid,Centro,Lavapiés-Embajadores,Ronda de atocha,7.421629149531173,5.04577345590613,4.795669824086604
Madrid,Centro,Lavapiés-Embajadores,Ronda de valencia,7.421629149531173,5.04577345590613,5.684210526315789
Madrid,Centro,Malasaña-Universidad,Álamo,7.421629149531173,7.34831751697719,9.0
Madrid,Centro,Malasaña-Universidad,Calle ballesta,7.421629149531173,7.34831751697719,5.3125
Madrid,Centro,Malasaña-Universidad,Calle cristo,7.421629149531173,7.34831751697719,8.185840707964601
Madrid,Centro,Malasaña-Universidad,Calle cristo,7.421629149531173,7.34831751697719,8.185840707964601
Madrid,Centro,Malasaña-Universidad,Calle de amaniel,7.421629149531173,7.34831751697719,10.833333333333334
Madrid,Centro,Malasaña-Universidad,Calle de amaniel,7.421629149531173,7.34831751697719,10.833333333333334
Madrid,Centro,Malasaña-Universidad,Calle de andrés borrego,7.421629149531173,7.34831751697719,5.594594594594595
Madrid,Centro,Malasaña-Universidad,Calle de andrés borrego,7.421629149531173,7.34831751697719,5.594594594594595
Madrid,Centro,Malasaña-Universidad,Calle de carranza,7.421629149531173,7.34831751697719,6.742424242424242
Madrid,Centro,Malasaña-Universidad,Calle de carranza,7.421629149531173,7.34831751697719,6.742424242424242
Madrid,Centro,Malasaña-Universidad,Calle de colón,7.421629149531173,7.34831751697719,6.89080459770115
Madrid,Centro,Malasaña-Universidad,Calle de colón,7.421629149531173,7.34831751697719,6.89080459770115
Madrid,Centro,Malasaña-Universidad,Calle de concepcion arenal,7.421629149531173,7.34831751697719,6.609375
Madrid,Centro,Malasaña-Universidad,Calle de don felipe,7.421629149531173,7.34831751697719,4.153846153846154
Madrid,Centro,Malasaña-Universidad,Calle de el escorial,7.421629149531173,7.34831751697719,4.790697674418605
Madrid,Centro,Malasaña-Universidad,Calle de el escorial,7.421629149531173,7.34831751697719,4.790697674418605
Madrid,Centro,Malasaña-Universidad,Calle de fuencarral,7.421629149531173,7.34831751697719,8.441094941094942
Madrid,Centro,Malasaña-Universidad,Calle de jesús del valle,7.421629149531173,7.34831751697719,7.553895209580838
Madrid,Centro,Malasaña-Universidad,Calle de jesús del valle,7.421629149531173,7.34831751697719,7.553895209580838
Madrid,Centro,Malasaña-Universidad,Calle de jesús del valle,7.421629149531173,7.34831751697719,7.553895209580838
Madrid,Centro,Malasaña-Universidad,Calle de jesús del valle,7.421629149531173,7.34831751697719,7.553895209580838
Madrid,Centro,Malasaña-Universidad,Calle de la ballesta,7.421629149531173,7.34831751697719,5.734579439252337
Madrid,Centro,Malasaña-Universidad,Calle de la ballesta,7.421629149531173,7.34831751697719,5.734579439252337
Madrid,Centro,Malasaña-Universidad,Calle de la ballesta,7.421629149531173,7.34831751697719,5.734579439252337
Madrid,Centro,Malasaña-Universidad,Calle de la ballesta,7.421629149531173,7.34831751697719,5.734579439252337
Madrid,Centro,Malasaña-Universidad,Calle de la ballesta,7.421629149531173,7.34831751697719,5.734579439252337
Madrid,Centro,Malasaña-Universidad,Calle de la estrella,7.421629149531173,7.34831751697719,6.358358662613981
Madrid,Centro,Malasaña-Universidad,Calle de la estrella,7.421629149531173,7.34831751697719,6.358358662613981
Madrid,Centro,Malasaña-Universidad,Calle de la estrella,7.421629149531173,7.34831751697719,6.358358662613981
Madrid,Centro,Malasaña-Universidad,Calle de la estrella,7.421629149531173,7.34831751697719,6.358358662613981
Madrid,Centro,Malasaña-Universidad,Calle de la flor alta,7.421629149531173,7.34831751697719,9.94475138121547
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la luna,7.421629149531173,7.34831751697719,6.082130965593785
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la madera,7.421629149531173,7.34831751697719,6.469259723964869
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la palma,7.421629149531173,7.34831751697719,6.601398601398602
Madrid,Centro,Malasaña-Universidad,Calle de la princesa,7.421629149531173,7.34831751697719,7.743957027752909
Madrid,Centro,Malasaña-Universidad,Calle de la princesa,7.421629149531173,7.34831751697719,7.743957027752909
Madrid,Centro,Malasaña-Universidad,Calle de la puebla,7.421629149531173,7.34831751697719,6.177257525083611
